,Column,Feature,Importance Score
6029,Column_6029,renn,0
6030,Column_6030,rennw,0
6031,Column_6031,rennwa,0
6032,Column_6032,rennwan,0
6033,Column_6033,rennwand,0
6034,Column_6034,rer,0
6035,Column_6035,rfu,0
6036,Column_6036,rfue,0
6037,Column_6037,rfueh,0
6038,Column_6038,rfuehr,0
6039,Column_6039,rfuehru,0
6040,Column_6040,rfuehrun,0
6041,Column_6041,rge,0
6042,Column_6042,rgu,0
6043,Column_6043,rgur,0
6044,Column_6044,rgurt,0
6045,Column_6045,rgurt ,0
6046,Column_6046,rha,0
6047,Column_6047,rhe,0
6048,Column_6048,rheb,0
6049,Column_6049,rhebe,0
6050,Column_6050,rie,0
6051,Column_6051,rieb,0
6052,Column_6052,riebe,0
6053,Column_6053,riebet,0
6054,Column_6054,riebetr,0
6055,Column_6055,riebetra,0
6056,Column_6056,rieg,0
6057,Column_6057,riege,0
6058,Column_6058,riegel,0
6059,Column_6059,riegelu,0
6060,Column_6060,riegelun,0
6061,Column_6061,rif,2
6062,Column_6062,riff,0
6063,Column_6063,riff ,0
6064,Column_6064,riff h,0
6065,Column_6065,riff hi,0
6066,Column_6066,ril,0
6067,Column_6067,rill,0
6068,Column_6068,rill ,0
6069,Column_6069,rin,0
6070,Column_6070,ring,0
6071,Column_6071,rinn,0
6072,Column_6072,rinne,0
6073,Column_6073,rinne ,0
6074,Column_6074,rinnen,0
6075,Column_6075,rinnenb,0
6076,Column_6076,rinnenbl,0
6077,Column_6077,ris,0
6078,Column_6078,risc,0
6079,Column_6079,risch,0
6080,Column_6080,rischl,0
6081,Column_6081,rischlu,0
6082,Column_6082,rischluf,0
6083,Column_6083,rkl,5
6084,Column_6084,rkl ,1
6085,Column_6085,rkle,0
6086,Column_6086,rklei,0
6087,Column_6087,rkleid,0
6088,Column_6088,rkleidu,0
6089,Column_6089,rkleidun,0
6090,Column_6090,rku,0
6091,Column_6091,rkun,0
6092,Column_6092,rkung,0
6093,Column_6093,rkung ,0
6094,Column_6094,rkung a,0
6095,Column_6095,rkung as,0
6096,Column_6096,rkung b,0
6097,Column_6097,rkung c,0
6098,Column_6098,rkung cs,0
6099,Column_6099,rkung d,0
6100,Column_6100,rkung f,0
6101,Column_6101,rkung h,0
6102,Column_6102,rkung he,0
6103,Column_6103,rkung s,0
6104,Column_6104,rkung sc,0
6105,Column_6105,rkung t,5
6106,Column_6106,rkung tu,0
6107,Column_6107,rkungs,0
6108,Column_6108,rkungss,0
6109,Column_6109,rkungssc,0
6110,Column_6110,rl ,0
6111,Column_6111,rl l,0
6112,Column_6112,rl la,0
6113,Column_6113,rl lae,0
6114,Column_6114,rl laen,0
6115,Column_6115,rl laeng,0
6116,Column_6116,rla,0
6117,Column_6117,rlae,0
6118,Column_6118,rlaen,0
6119,Column_6119,rlaeng,0
6120,Column_6120,rlaenge,0
6121,Column_6121,rlaenger,0
6122,Column_6122,rle,1
6123,Column_6123,rlei,0
6124,Column_6124,rleis,0
6125,Column_6125,rleist,0
6126,Column_6126,rleiste,0
6127,Column_6127,rleiste ,0
6128,Column_6128,rm ,0
6129,Column_6129,rma,0
6130,Column_6130,rmau,0
6131,Column_6131,rmauf,0
6132,Column_6132,rmaufl,0
6133,Column_6133,rmaufla,0
6134,Column_6134,rmauflag,0
6135,Column_6135,rme,0
6136,Column_6136,rmei,0
6137,Column_6137,rmeis,0
6138,Column_6138,rmeiso,0
6139,Column_6139,rmeisol,0
6140,Column_6140,rml,0
6141,Column_6141,rms,0
6142,Column_6142,rmst,0
6143,Column_6143,rmstu,0
6144,Column_6144,rmstue,0
6145,Column_6145,rmstuec,0
6146,Column_6146,rmstueck,0
6147,Column_6147,rn ,0
6148,Column_6148,rne,0
6149,Column_6149,rne ,0
6150,Column_6150,rni,0
6151,Column_6151,rnie,0
6152,Column_6152,rnier,0
6153,Column_6153,rnier ,0
6154,Column_6154,rnier h,0
6155,Column_6155,rnierv,0
6156,Column_6156,rnierve,0
6157,Column_6157,rnierver,0
6158,Column_6158,rnw,0
6159,Column_6159,rnwa,0
6160,Column_6160,rnwan,0
6161,Column_6161,rnwand,0
6162,Column_6162,rnwand ,0
6163,Column_6163,rnwand b,0
6164,Column_6164,rnwand m,0
6165,Column_6165,rnwand o,0
6166,Column_6166,rnwand u,0
6167,Column_6167,roe,0
6168,Column_6168,roef,0
6169,Column_6169,roeff,0
6170,Column_6170,roeffn,0
6171,Column_6171,roeffne,0
6172,Column_6172,roeffner,0
6173,Column_6173,roh,2
6174,Column_6174,rohr,0
6175,Column_6175,rohr ,0
6176,Column_6176,rol,2
6177,Column_6177,roll,3
6178,Column_6178,rollo,1
6179,Column_6179,rom,0
6180,Column_6180,ron,0
6181,Column_6181,ront,0
6182,Column_6182,rontk,0
6183,Column_6183,rontkl,0
6184,Column_6184,rontkla,0
6185,Column_6185,rontklap,0
6186,Column_6186,ronts,0
6187,Column_6187,rontsc,0
6188,Column_6188,rontsch,0
6189,Column_6189,rontsche,0
6190,Column_6190,ros,0
6191,Column_6191,rost,0
6192,Column_6192,rra,0
6193,Column_6193,rrah,0
6194,Column_6194,rrahm,0
6195,Column_6195,rrahme,0
6196,Column_6196,rrahmen,2
6197,Column_6197,rrahmen ,0
6198,Column_6198,rri,0
6199,Column_6199,rrin,0
6200,Column_6200,rrinn,0
6201,Column_6201,rrinne,0
6202,Column_6202,rrinne ,0
6203,Column_6203,rsc,0
6204,Column_6204,rsch,0
6205,Column_6205,rschl,0
6206,Column_6206,rse,0
6207,Column_6207,rsen,0
6208,Column_6208,rsenb,0
6209,Column_6209,rsenbl,0
6210,Column_6210,rsenble,0
6211,Column_6211,rsenblec,0
6212,Column_6212,rsi,0
6213,Column_6213,rsp,0
6214,Column_6214,rst,0
6215,Column_6215,rst ,0
6216,Column_6216,rst a,0
6217,Column_6217,rst s,0
6218,Column_6218,rst sc,0
6219,Column_6219,rst sch,0
6220,Column_6220,rsta,0
6221,Column_6221,rstae,0
6222,Column_6222,rstaer,0
6223,Column_6223,rstaerk,0
6224,Column_6224,rstaerku,0
6225,Column_6225,rste,0
6226,Column_6226,rstei,0
6227,Column_6227,rsteif,0
6228,Column_6228,rsteifu,0
6229,Column_6229,rsteifun,0
6230,Column_6230,rt ,0
6231,Column_6231,rt h,0
6232,Column_6232,rt hi,0
6233,Column_6233,rt s,0
6234,Column_6234,rt sr,0
6235,Column_6235,rta,0
6236,Column_6236,rtau,0
6237,Column_6237,rte,0
6238,Column_6238,rtei,1
6239,Column_6239,rteil,0
6240,Column_6240,rteil ,0
6241,Column_6241,rteil l,0
6242,Column_6242,rteil le,0
6243,Column_6243,rteil s,0
6244,Column_6244,rteil si,0
6245,Column_6245,rteile,0
6246,Column_6246,rteiler,1
6247,Column_6247,rten,0
6248,Column_6248,rtent,0
6249,Column_6249,rtenta,0
6250,Column_6250,rtentas,0
6251,Column_6251,rtentasc,0
6252,Column_6252,rtr,0
6253,Column_6253,rtra,0
6254,Column_6254,rtrae,0
6255,Column_6255,rtraeg,0
6256,Column_6256,rtraege,0
6257,Column_6257,rtraeger,0
6258,Column_6258,rts,0
6259,Column_6259,rue,0
6260,Column_6260,ruec,0
6261,Column_6261,rueck,0
6262,Column_6262,rueckw,0
6263,Column_6263,rueckwa,0
6264,Column_6264,rueckwan,0
6265,Column_6265,rues,0
6266,Column_6266,ruest,0
6267,Column_6267,ruestu,0
6268,Column_6268,ruestun,0
6269,Column_6269,ruestung,0
6270,Column_6270,ruk,0
6271,Column_6271,rukt,0
6272,Column_6272,ruktu,0
6273,Column_6273,ruktur,0
6274,Column_6274,ruktur ,0
6275,Column_6275,run,0
6276,Column_6276,rund,0
6277,Column_6277,rung,0
6278,Column_6278,rung ,0
6279,Column_6279,rung m,0
6280,Column_6280,rung mo,0
6281,Column_6281,rung mot,0
6282,Column_6282,rung s,0
6283,Column_6283,rung t,3
6284,Column_6284,rungs,0
6285,Column_6285,rungss,0
6286,Column_6286,rungssc,0
6287,Column_6287,rungssch,0
6288,Column_6288,rve,0
6289,Column_6289,rver,0
6290,Column_6290,rvers,0
6291,Column_6291,rverst,0
6292,Column_6292,rversta,0
6293,Column_6293,rverstae,0
6294,Column_6294,rz ,19
6295,Column_6295,s a,0
6296,Column_6296,s au,0
6297,Column_6297,s aus,0
6298,Column_6298,s auss,0
6299,Column_6299,s ausse,0
6300,Column_6300,s aussen,0
6301,Column_6301,s b,0
6302,Column_6302,s e,0
6303,Column_6303,s el,0
6304,Column_6304,s h,0
6305,Column_6305,s ha,0
6306,Column_6306,s hi,0
6307,Column_6307,s hin,0
6308,Column_6308,s hint,0
6309,Column_6309,s hinte,0
6310,Column_6310,s hinten,0
6311,Column_6311,s k,0
6312,Column_6312,s l,0
6313,Column_6313,s lc,0
6314,Column_6314,s m,0
6315,Column_6315,s mo,0
6316,Column_6316,s mot,0
6317,Column_6317,s moto,0
6318,Column_6318,s motor,0
6319,Column_6319,s motort,0
6320,Column_6320,s o,0
6321,Column_6321,s ob,0
6322,Column_6322,s obe,0
6323,Column_6323,s oben,0
6324,Column_6324,s r,0
6325,Column_6325,s rl,0
6326,Column_6326,s s,0
6327,Column_6327,s st,0
6328,Column_6328,s t,0
6329,Column_6329,s tv,0
6330,Column_6330,s u,0
6331,Column_6331,s un,0
6332,Column_6332,s unt,0
6333,Column_6333,s unte,0
6334,Column_6334,s unten,0
6335,Column_6335,s v,0
6336,Column_6336,s vo,0
6337,Column_6337,s vor,0
6338,Column_6338,s vorn,0
6339,Column_6339,sa ,0
6340,Column_6340,sae,0
6341,Column_6341,saeu,0
6342,Column_6342,saeul,0
6343,Column_6343,saeule,8
6344,Column_6344,saeule ,0
6345,Column_6345,saeule i,0
6346,Column_6346,saeule o,0
6347,Column_6347,saeule t,0
6348,Column_6348,saeule u,0
6349,Column_6349,sat,0
6350,Column_6350,satz,0
6351,Column_6351,satz ,0
6352,Column_6352,satz s,0
6353,Column_6353,satz si,0
6354,Column_6354,satz sit,0
6355,Column_6355,sau,0
6356,Column_6356,saug,0
6357,Column_6357,sbl,25
6358,Column_6358,sble,0
6359,Column_6359,sblec,0
6360,Column_6360,sblech,0
6361,Column_6361,sblech ,0
6362,Column_6362,sblech t,0
6363,Column_6363,sbu,0
6364,Column_6364,sbue,0
6365,Column_6365,sbueg,0
6366,Column_6366,sbuege,0
6367,Column_6367,sbuegel,0
6368,Column_6368,sca,0
6369,Column_6369,sch,3
6370,Column_6370,scha,9
6371,Column_6371,schac,0
6372,Column_6372,schach,0
6373,Column_6373,schacht,0
6374,Column_6374,schachta,0
6375,Column_6375,schal,0
6376,Column_6376,schale,0
6377,Column_6377,schale ,0
6378,Column_6378,schall,0
6379,Column_6379,schar,0
6380,Column_6380,scharn,0
6381,Column_6381,scharni,0
6382,Column_6382,scharnie,0
6383,Column_6383,schau,0
6384,Column_6384,schaum,0
6385,Column_6385,schaum ,0
6386,Column_6386,schaumt,0
6387,Column_6387,schaumte,0
6388,Column_6388,sche,0
6389,Column_6389,sche ,0
6390,Column_6390,schei,0
6391,Column_6391,scheib,0
6392,Column_6392,scheibe,0
6393,Column_6393,scheibe ,0
6394,Column_6394,scheiben,0
6395,Column_6395,scher,0
6396,Column_6396,schi,0
6397,Column_6397,schie,1
6398,Column_6398,schien,0
6399,Column_6399,schiene,0
6400,Column_6400,schiene ,0
6401,Column_6401,schl,0
6402,Column_6402,schla,0
6403,Column_6403,schlau,0
6404,Column_6404,schlauc,0
6405,Column_6405,schlauch,0
6406,Column_6406,schli,0
6407,Column_6407,schlie,0
6408,Column_6408,schlies,0
6409,Column_6409,schliess,0
6410,Column_6410,schlo,0
6411,Column_6411,schlos,0
6412,Column_6412,schloss,0
6413,Column_6413,schloss ,0
6414,Column_6414,schlu,0
6415,Column_6415,schluf,0
6416,Column_6416,schluft,0
6417,Column_6417,schluftg,0
6418,Column_6418,schlus,0
6419,Column_6419,schluss,0
6420,Column_6420,schluss ,0
6421,Column_6421,scho,0
6422,Column_6422,schot,0
6423,Column_6423,schott,0
6424,Column_6424,schott ,0
6425,Column_6425,schottb,0
6426,Column_6426,schottbl,0
6427,Column_6427,schr,0
6428,Column_6428,schra,0
6429,Column_6429,schrau,0
6430,Column_6430,schraub,0
6431,Column_6431,schu,1
6432,Column_6432,schub,0
6433,Column_6433,schut,0
6434,Column_6434,schutz,0
6435,Column_6435,schutz ,1
6436,Column_6436,schw,0
6437,Column_6437,schwa,0
6438,Column_6438,schwar,0
6439,Column_6439,schwarz,0
6440,Column_6440,schwe,0
6441,Column_6441,schwel,0
6442,Column_6442,schwell,0
6443,Column_6443,schwelle,0
6444,Column_6444,sd ,0
6445,Column_6445,sdd,0
6446,Column_6446,sdda,0
6447,Column_6447,sde,23
6448,Column_6448,sdec,9
6449,Column_6449,sdeck,2
6450,Column_6450,sdecke,1
6451,Column_6451,sdeckel,0
6452,Column_6452,sdeckel ,0
6453,Column_6453,se ,0
6454,Column_6454,se h,0
6455,Column_6455,se ha,0
6456,Column_6456,se t,0
6457,Column_6457,sei,7
6458,Column_6458,seit,1
6459,Column_6459,seite,0
6460,Column_6460,seiten,0
6461,Column_6461,seitena,0
6462,Column_6462,seitenau,0
6463,Column_6463,seitenr,0
6464,Column_6464,seitenra,0
6465,Column_6465,seitens,0
6466,Column_6466,seitensc,0
6467,Column_6467,seitent,0
6468,Column_6468,seitente,0
6469,Column_6469,seitenv,18
6470,Column_6470,seitenve,6
6471,Column_6471,seitenw,0
6472,Column_6472,seitenwa,0
6473,Column_6473,seitl,0
6474,Column_6474,seitli,0
6475,Column_6475,seitlic,0
6476,Column_6476,seitlich,0
6477,Column_6477,sel,0
6478,Column_6478,sele,0
6479,Column_6479,selem,0
6480,Column_6480,seleme,0
6481,Column_6481,selemen,0
6482,Column_6482,selement,0
6483,Column_6483,sen,2
6484,Column_6484,sen ,0
6485,Column_6485,sen h,0
6486,Column_6486,sen t,0
6487,Column_6487,senb,0
6488,Column_6488,senbl,0
6489,Column_6489,senble,0
6490,Column_6490,senblec,0
6491,Column_6491,senblech,0
6492,Column_6492,seng,0
6493,Column_6493,sengr,0
6494,Column_6494,sengri,0
6495,Column_6495,sengrif,0
6496,Column_6496,sengriff,0
6497,Column_6497,senh,0
6498,Column_6498,senha,0
6499,Column_6499,senhau,0
6500,Column_6500,senhaut,0
6501,Column_6501,senhaut ,1
6502,Column_6502,sens,0
6503,Column_6503,senso,0
6504,Column_6504,sensor,0
6505,Column_6505,sensor ,0
6506,Column_6506,ser,1
6507,Column_6507,sera,0
6508,Column_6508,serab,0
6509,Column_6509,serabl,0
6510,Column_6510,serabla,0
6511,Column_6511,serablau,0
6512,Column_6512,seri,0
6513,Column_6513,serr,0
6514,Column_6514,serri,0
6515,Column_6515,serrin,0
6516,Column_6516,serrinn,0
6517,Column_6517,serrinne,0
6518,Column_6518,sfa,0
6519,Column_6519,sfae,0
6520,Column_6520,sfaen,0
6521,Column_6521,sfaeng,0
6522,Column_6522,sfaenge,0
6523,Column_6523,sfaenger,0
6524,Column_6524,sg ,0
6525,Column_6525,shd,0
6526,Column_6526,shv,0
6527,Column_6527,shve,0
6528,Column_6528,shver,0
6529,Column_6529,shvers,0
6530,Column_6530,shverst,0
6531,Column_6531,shversta,0
6532,Column_6532,si ,1
6533,Column_6533,si a,0
6534,Column_6534,si as,0
6535,Column_6535,si asa,0
6536,Column_6536,si asae,0
6537,Column_6537,si asaeu,0
6538,Column_6538,si b,0
6539,Column_6539,si f,0
6540,Column_6540,si fr,0
6541,Column_6541,si fro,0
6542,Column_6542,si fron,0
6543,Column_6543,si front,0
6544,Column_6544,si h,0
6545,Column_6545,si r,0
6546,Column_6546,si ra,0
6547,Column_6547,si rad,0
6548,Column_6548,si radh,0
6549,Column_6549,si radha,0
6550,Column_6550,si s,0
6551,Column_6551,si st,0
6552,Column_6552,si sti,0
6553,Column_6553,si stir,0
6554,Column_6554,si stirn,0
6555,Column_6555,si t,0
6556,Column_6556,si tr,0
6557,Column_6557,si tre,0
6558,Column_6558,si tren,0
6559,Column_6559,si trenn,0
6560,Column_6560,si tu,0
6561,Column_6561,si tun,0
6562,Column_6562,si tunn,0
6563,Column_6563,si tunne,0
6564,Column_6564,si v,0
6565,Column_6565,si vo,0
6566,Column_6566,si vo ,0
6567,Column_6567,sio,0
6568,Column_6568,sion,0
6569,Column_6569,sis,0
6570,Column_6570,sis ,0
6571,Column_6571,sit,0
6572,Column_6572,sitz,0
6573,Column_6573,sitz ,1
6574,Column_6574,sitz h,0
6575,Column_6575,sitz hi,0
6576,Column_6576,sitz v,0
6577,Column_6577,sitz vo,0
6578,Column_6578,sitzb,0
6579,Column_6579,sitzbl,0
6580,Column_6580,sitzble,0
6581,Column_6581,sitzblen,0
6582,Column_6582,sitzq,0
6583,Column_6583,sitzqu,0
6584,Column_6584,sitzque,0
6585,Column_6585,sitzquer,0
6586,Column_6586,sle,14
6587,Column_6587,sma,0
6588,Column_6588,smat,0
6589,Column_6589,smatt,0
6590,Column_6590,smatte,0
6591,Column_6591,sof,0
6592,Column_6592,sofi,0
6593,Column_6593,sofix,0
6594,Column_6594,sol,0
6595,Column_6595,sole,0
6596,Column_6596,sole ,0
6597,Column_6597,sole g,0
6598,Column_6598,sole ge,0
6599,Column_6599,sole get,0
6600,Column_6600,soli,0
6601,Column_6601,solie,0
6602,Column_6602,solier,0
6603,Column_6603,solieru,0
6604,Column_6604,solierun,0
6605,Column_6605,sor,0
6606,Column_6606,sor ,0
6607,Column_6607,sorb,0
6608,Column_6608,sorbe,0
6609,Column_6609,sorber,0
6610,Column_6610,sp ,25
6611,Column_6611,spa,4
6612,Column_6612,spal,0
6613,Column_6613,spalt,0
6614,Column_6614,spalta,0
6615,Column_6615,spaltab,0
6616,Column_6616,spaltabd,0
6617,Column_6617,span,26
6618,Column_6618,spe,0
6619,Column_6619,spea,0
6620,Column_6620,speak,0
6621,Column_6621,speake,0
6622,Column_6622,speaker,0
6623,Column_6623,spi,0
6624,Column_6624,spie,0
6625,Column_6625,spieg,0
6626,Column_6626,spiege,0
6627,Column_6627,spiegel,0
6628,Column_6628,spiegeld,0
6629,Column_6629,spo,57
6630,Column_6630,spor,8
6631,Column_6631,sport,2
6632,Column_6632,sport ,0
6633,Column_6633,spr,2
6634,Column_6634,sr ,0
6635,Column_6635,sr a,0
6636,Column_6636,sra,0
6637,Column_6637,srau,0
6638,Column_6638,sraum,0
6639,Column_6639,sraum ,0
6640,Column_6640,sraum v,0
6641,Column_6641,sraum vo,0
6642,Column_6642,sraumk,0
6643,Column_6643,sraumka,0
6644,Column_6644,sraumkan,0
6645,Column_6645,ss ,0
6646,Column_6646,ss h,0
6647,Column_6647,ss m,0
6648,Column_6648,ss mo,0
6649,Column_6649,ss mot,0
6650,Column_6650,ss moto,0
6651,Column_6651,ss motor,0
6652,Column_6652,ss s,0
6653,Column_6653,ssb,0
6654,Column_6654,ssbl,0
6655,Column_6655,ssble,0
6656,Column_6656,ssblec,0
6657,Column_6657,ssblech,0
6658,Column_6658,ssblech ,0
6659,Column_6659,ssbu,0
6660,Column_6660,ssbue,0
6661,Column_6661,ssbueg,0
6662,Column_6662,ssbuege,0
6663,Column_6663,ssbuegel,0
6664,Column_6664,ssc,4
6665,Column_6665,ssch,2
6666,Column_6666,sschi,0
6667,Column_6667,sschie,0
6668,Column_6668,sschien,0
6669,Column_6669,sschiene,0
6670,Column_6670,ssd,0
6671,Column_6671,sse,3
6672,Column_6672,ssen,2
6673,Column_6673,ssen ,0
6674,Column_6674,ssen h,0
6675,Column_6675,ssen t,0
6676,Column_6676,sseng,0
6677,Column_6677,ssengr,0
6678,Column_6678,ssengri,0
6679,Column_6679,ssengrif,0
6680,Column_6680,ssenh,0
6681,Column_6681,ssenha,0
6682,Column_6682,ssenhau,0
6683,Column_6683,ssenhaut,0
6684,Column_6684,sser,0
6685,Column_6685,ssera,0
6686,Column_6686,sserab,0
6687,Column_6687,sserabl,0
6688,Column_6688,sserabla,0
6689,Column_6689,sserr,0
6690,Column_6690,sserri,0
6691,Column_6691,sserrin,0
6692,Column_6692,sserrinn,0
6693,Column_6693,ssf,0
6694,Column_6694,ssfa,0
6695,Column_6695,ssfae,0
6696,Column_6696,ssfaen,0
6697,Column_6697,ssfaeng,0
6698,Column_6698,ssfaenge,0
6699,Column_6699,ssr,0
6700,Column_6700,ssra,0
6701,Column_6701,ssrau,0
6702,Column_6702,ssraum,0
6703,Column_6703,ssraum ,0
6704,Column_6704,ssraum v,0
6705,Column_6705,ssraumk,0
6706,Column_6706,ssraumka,0
6707,Column_6707,sst,0
6708,Column_6708,sstr,0
6709,Column_6709,st ,14
6710,Column_6710,st a,0
6711,Column_6711,st b,0
6712,Column_6712,st h,4
6713,Column_6713,st s,0
6714,Column_6714,st sc,0
6715,Column_6715,st sch,0
6716,Column_6716,st t,0
6717,Column_6717,sta,0
6718,Column_6718,stae,0
6719,Column_6719,staer,0
6720,Column_6720,staerk,0
6721,Column_6721,staerku,0
6722,Column_6722,staerkun,0
6723,Column_6723,stan,0
6724,Column_6724,ste,1
6725,Column_6725,ste ,1
6726,Column_6726,ste e,0
6727,Column_6727,ste ei,0
6728,Column_6728,ste ein,0
6729,Column_6729,ste eins,0
6730,Column_6730,ste s,0
6731,Column_6731,stei,0
6732,Column_6732,steif,0
6733,Column_6733,steifu,0
6734,Column_6734,steifun,0
6735,Column_6735,steifung,0
6736,Column_6736,stel,0
6737,Column_6737,stell,0
6738,Column_6738,stem,1
6739,Column_6739,sten,0
6740,Column_6740,ster,0
6741,Column_6741,sterf,0
6742,Column_6742,sterfu,0
6743,Column_6743,sterfue,22
6744,Column_6744,sterfueh,12
6745,Column_6745,sterh,0
6746,Column_6746,sterhe,0
6747,Column_6747,sterheb,0
6748,Column_6748,sterr,1
6749,Column_6749,sterra,0
6750,Column_6750,sterrah,0
6751,Column_6751,sterrahm,0
6752,Column_6752,stert,0
6753,Column_6753,sterte,0
6754,Column_6754,stertei,0
6755,Column_6755,sterteil,0
6756,Column_6756,stf,1
6757,Column_6757,stf ,1
6758,Column_6758,stf h,26
6759,Column_6759,stf hi,1
6760,Column_6760,stf hin,8
6761,Column_6761,stf hint,1
6762,Column_6762,sti,3
6763,Column_6763,stie,0
6764,Column_6764,stieg,0
6765,Column_6765,stieg ,0
6766,Column_6766,stig,0
6767,Column_6767,stigu,0
6768,Column_6768,stigun,0
6769,Column_6769,stigung,0
6770,Column_6770,stigungs,0
6771,Column_6771,stik,0
6772,Column_6772,stir,0
6773,Column_6773,stirn,0
6774,Column_6774,stirnw,0
6775,Column_6775,stirnwa,0
6776,Column_6776,stirnwan,0
6777,Column_6777,stl,0
6778,Column_6778,sto,0
6779,Column_6779,stof,1
6780,Column_6780,stoff,0
6781,Column_6781,stoff ,0
6782,Column_6782,stop,0
6783,Column_6783,stopf,0
6784,Column_6784,stopfe,0
6785,Column_6785,stopfen,0
6786,Column_6786,stos,0
6787,Column_6787,stoss,0
6788,Column_6788,stossf,0
6789,Column_6789,stossfa,0
6790,Column_6790,stossfae,0
6791,Column_6791,str,0
6792,Column_6792,stra,0
6793,Column_6793,strae,0
6794,Column_6794,straeg,0
6795,Column_6795,straege,0
6796,Column_6796,straeger,0
6797,Column_6797,stre,0
6798,Column_6798,streb,0
6799,Column_6799,strebe,0
6800,Column_6800,stru,0
6801,Column_6801,struk,0
6802,Column_6802,strukt,0
6803,Column_6803,struktu,0
6804,Column_6804,struktur,0
6805,Column_6805,sts,0
6806,Column_6806,stst,0
6807,Column_6807,ststo,0
6808,Column_6808,ststof,0
6809,Column_6809,ststoff,0
6810,Column_6810,stt,0
6811,Column_6811,stu,0
6812,Column_6812,stue,0
6813,Column_6813,stuec,0
6814,Column_6814,stueck,0
6815,Column_6815,stueck ,0
6816,Column_6816,stueck a,0
6817,Column_6817,stueck s,0
6818,Column_6818,stuet,0
6819,Column_6819,stuetz,0
6820,Column_6820,stuetze,1
6821,Column_6821,stuetze ,1
6822,Column_6822,stuetzt,0
6823,Column_6823,stuetztr,0
6824,Column_6824,stuetzu,0
6825,Column_6825,stuetzun,0
6826,Column_6826,stun,0
6827,Column_6827,stung,0
6828,Column_6828,stung ,0
6829,Column_6829,stv,0
6830,Column_6830,stv ,0
6831,Column_6831,stv v,0
6832,Column_6832,stv vo,0
6833,Column_6833,stw,0
6834,Column_6834,stw ,0
6835,Column_6835,sw ,0
6836,Column_6836,swa,0
6837,Column_6837,swas,0
6838,Column_6838,swass,0
6839,Column_6839,swasse,0
6840,Column_6840,swasser,0
6841,Column_6841,swassera,0
6842,Column_6842,sys,0
6843,Column_6843,syst,0
6844,Column_6844,syste,0
6845,Column_6845,system,0
6846,Column_6846,t a,0
6847,Column_6847,t as,0
6848,Column_6848,t au,0
6849,Column_6849,t b,0
6850,Column_6850,t ba,0
6851,Column_6851,t f,0
6852,Column_6852,t h,11
6853,Column_6853,t hi,2
6854,Column_6854,t hi ,9
6855,Column_6855,t hin,0
6856,Column_6856,t hint,0
6857,Column_6857,t hinte,0
6858,Column_6858,t hinten,0
6859,Column_6859,t k,0
6860,Column_6860,t l,1
6861,Column_6861,t m,0
6862,Column_6862,t o,0
6863,Column_6863,t r,0
6864,Column_6864,t ra,0
6865,Column_6865,t ra ,0
6866,Column_6866,t s,0
6867,Column_6867,t sc,0
6868,Column_6868,t sch,0
6869,Column_6869,t sr,0
6870,Column_6870,t st,0
6871,Column_6871,t t,3
6872,Column_6872,t th,0
6873,Column_6873,t v,0
6874,Column_6874,t vo,0
6875,Column_6875,t vor,0
6876,Column_6876,t vorn,0
6877,Column_6877,ta ,13
6878,Column_6878,ta p,0
6879,Column_6879,ta pa,0
6880,Column_6880,ta par,0
6881,Column_6881,ta part,0
6882,Column_6882,tab,0
6883,Column_6883,tabd,0
6884,Column_6884,tabde,0
6885,Column_6885,tabdec,0
6886,Column_6886,tabdeck,0
6887,Column_6887,tabdecku,0
6888,Column_6888,tabdi,0
6889,Column_6889,tabdic,0
6890,Column_6890,tabdich,0
6891,Column_6891,tabdicht,0
6892,Column_6892,tae,2
6893,Column_6893,taer,0
6894,Column_6894,taerk,0
6895,Column_6895,taerku,0
6896,Column_6896,taerkun,0
6897,Column_6897,taerkung,0
6898,Column_6898,taet,0
6899,Column_6899,taeti,0
6900,Column_6900,taetig,0
6901,Column_6901,taetigu,0
6902,Column_6902,taetigun,0
6903,Column_6903,taf,0
6904,Column_6904,tafe,0
6905,Column_6905,tafel,0
6906,Column_6906,tafel ,1
6907,Column_6907,tag,0
6908,Column_6908,tag ,0
6909,Column_6909,tah,0
6910,Column_6910,tah ,0
6911,Column_6911,tah t,0
6912,Column_6912,tan,7
6913,Column_6913,tank,0
6914,Column_6914,tank ,0
6915,Column_6915,tas,0
6916,Column_6916,tasc,0
6917,Column_6917,tasch,0
6918,Column_6918,tasche,0
6919,Column_6919,tasche ,0
6920,Column_6920,tau,0
6921,Column_6921,tbl,0
6922,Column_6922,tble,0
6923,Column_6923,tblec,0
6924,Column_6924,tblech,0
6925,Column_6925,tblech ,0
6926,Column_6926,tblech a,0
6927,Column_6927,tblech s,0
6928,Column_6928,te ,2
6929,Column_6929,te b,10
6930,Column_6930,te be,0
6931,Column_6931,te e,0
6932,Column_6932,te ei,0
6933,Column_6933,te ein,0
6934,Column_6934,te eins,0
6935,Column_6935,te einst,0
6936,Column_6936,te h,0
6937,Column_6937,te hi,1
6938,Column_6938,te s,0
6939,Column_6939,te st,0
6940,Column_6940,te t,0
6941,Column_6941,teg,1
6942,Column_6942,tegr,0
6943,Column_6943,tegri,0
6944,Column_6944,tegrif,0
6945,Column_6945,tegriff,0
6946,Column_6946,tegriff ,0
6947,Column_6947,tei,2
6948,Column_6948,teif,0
6949,Column_6949,teifu,0
6950,Column_6950,teifun,0
