,Column,Feature,Importance Score
5226,Column_5226,kklap,0
5227,Column_5227,kklapp,0
5228,Column_5228,kklappe,0
5229,Column_5229,kklappe ,0
5231,Column_5231,kl a,0
5232,Column_5232,kl au,0
5233,Column_5233,kl aus,0
5234,Column_5234,kl auss,0
5235,Column_5235,kl ausse,0
5179,Column_5179,kante sa,0
5178,Column_5178,kante s,0
5177,Column_5177,kante ph,0
5118,Column_5118,itz,0
5121,Column_5121,itz hi,0
5122,Column_5122,itz hi ,0
5123,Column_5123,itz hi b,0
5124,Column_5124,itz hi t,0
5125,Column_5125,itz hin,0
5126,Column_5126,itz hint,0
5127,Column_5127,itz m,0
5128,Column_5128,itz ma,0
5129,Column_5129,itz mat,0
5130,Column_5130,itz mate,0
5131,Column_5131,itz p,0
5132,Column_5132,itz ph,0
5133,Column_5133,itz phe,0
5134,Column_5134,itz phev,0
5135,Column_5135,itz s,0
5119,Column_5119,itz ,0
5117,Column_5117,ittte,0
5176,Column_5176,kante p,0
5116,Column_5116,ittt,0
5101,Column_5101,itte ku,0
5102,Column_5102,itte kul,0
5103,Column_5103,itte kun,0
5104,Column_5104,itte l,0
5105,Column_5105,itte le,0
5106,Column_5106,itte led,0
5107,Column_5107,itte m,0
5108,Column_5108,itte ma,0
5109,Column_5109,itte mat,0
5110,Column_5110,itte ms,0
5111,Column_5111,itte msp,0
5112,Column_5112,itte s,0
5113,Column_5113,itte sa,0
5114,Column_5114,itte st,0
5115,Column_5115,itte sto,0
5136,Column_5136,itz sr,0
5137,Column_5137,itz sr ,0
5138,Column_5138,itz sr b,0
5139,Column_5139,itze,0
5158,Column_5158,k shado,0
5159,Column_5159,k shadow,0
5161,Column_5161,kana,0
5162,Column_5162,kanal,0
5165,Column_5165,kante ,0
5166,Column_5166,kante b,0
5167,Column_5167,kante be,0
5168,Column_5168,kante e,0
5169,Column_5169,kante ed,0
5170,Column_5170,kante g,0
5171,Column_5171,kante gp,0
5172,Column_5172,kante m,0
5173,Column_5173,kante mi,0
5174,Column_5174,kante n,0
5175,Column_5175,kante no,0
5157,Column_5157,k shad,0
5156,Column_5156,k sha,0
5155,Column_5155,k sh,0
5146,Column_5146,k b,0
5140,Column_5140,itzer,0
5141,Column_5141,itzk,0
5142,Column_5142,itzki,0
5143,Column_5143,itzkis,0
5144,Column_5144,itzkiss,0
5145,Column_5145,itzkisse,0
5147,Column_5147,k bo,0
5154,Column_5154,k s,0
5148,Column_5148,k bom,0
5149,Column_5149,k bomb,0
5150,Column_5150,k bombi,0
5151,Column_5151,k bombie,0
5152,Column_5152,k l,0
5153,Column_5153,k lu,0
5255,Column_5255,kl hi ba,0
5256,Column_5256,kl hi be,0
5257,Column_5257,kl hi h,0
5358,Column_5358,kspoiler,0
5360,Column_5360,kst ,0
5361,Column_5361,kst h,0
5362,Column_5362,kst hi,0
5363,Column_5363,kst hi ,0
5364,Column_5364,kst hi m,0
5365,Column_5365,kst k,0
5366,Column_5366,kst ks,0
5367,Column_5367,kst kst,0
5368,Column_5368,kst kst ,0
5369,Column_5369,kst s,0
5370,Column_5370,kst sh,0
5371,Column_5371,kst sha,0
5372,Column_5372,kst shap,0
5373,Column_5373,kst v,0
5374,Column_5374,kst ve,0
5359,Column_5359,kst,0
5357,Column_5357,kspoile,0
5338,Column_5338,ks ,0
5356,Column_5356,kspoil,0
5340,Column_5340,ks ec,0
5341,Column_5341,ksc,0
5342,Column_5342,ksch,0
5343,Column_5343,ksche,0
5344,Column_5344,kschei,0
5345,Column_5345,kscheib,0
5346,Column_5346,kscheibe,0
5347,Column_5347,ksh,0
5348,Column_5348,ksha,0
5349,Column_5349,kshad,0
5350,Column_5350,kshado,0
5351,Column_5351,kshadow,0
5352,Column_5352,kshadowg,0
5354,Column_5354,kspo,0
5355,Column_5355,kspoi,0
5375,Column_5375,kst ver,0
5376,Column_5376,kst vers,0
5377,Column_5377,ktr,0
5378,Column_5378,ktr ,0
5400,Column_5400,kung f,0
5401,Column_5401,kung fe,0
5402,Column_5402,kung fen,0
5403,Column_5403,kung h,0
5404,Column_5404,kung he,0
5405,Column_5405,kung hec,0
5406,Column_5406,kuns,0
5407,Column_5407,kunst,0
5408,Column_5408,kunstl,0
5409,Column_5409,kunstle,0
5410,Column_5410,kunstled,0
5411,Column_5411,kus,0
5412,Column_5412,kust,0
5413,Column_5413,kusti,0
5414,Column_5414,kustik,0
5396,Column_5396,kule ray,0
5395,Column_5395,kule ra,0
5394,Column_5394,kule r,0
5385,Column_5385,ktrif ,0
5379,Column_5379,ktr l,0
5380,Column_5380,ktr la,0
5381,Column_5381,ktr lab,0
5382,Column_5382,ktr labe,0
5383,Column_5383,ktri,0
5384,Column_5384,ktrif,0
5386,Column_5386,ktrif l,0
5393,Column_5393,kule ,0
5387,Column_5387,ktrif la,0
5388,Column_5388,ku ,0
5389,Column_5389,ku l,0
5390,Column_5390,ku le,0
5391,Column_5391,kul,0
5392,Column_5392,kule,0
5339,Column_5339,ks e,0
5337,Column_5337,kraum vo,0
5258,Column_5258,kl hi hi,0
5276,Column_5276,kl o,0
5278,Column_5278,kl obe,0
5279,Column_5279,kl oben,0
5280,Column_5280,kl oben ,0
5281,Column_5281,kl s,0
5282,Column_5282,kl sr,0
5283,Column_5283,kl st,0
5284,Column_5284,kl stf,0
5285,Column_5285,kl stf ,0
5286,Column_5286,kl stf h,0
5287,Column_5287,kl stf u,0
5288,Column_5288,kl sto,0
5289,Column_5289,kl stos,0
5290,Column_5290,kl stoss,0
5291,Column_5291,kla,0
5293,Column_5293,klapp,0
5277,Column_5277,kl ob,0
5275,Column_5275,kl mpa,0
5336,Column_5336,kraum v,0
5274,Column_5274,kl mp,0
5259,Column_5259,kl hi u,0
5260,Column_5260,kl hi un,0
5261,Column_5261,kl hin,0
5262,Column_5262,kl hint,0
5263,Column_5263,kl hinte,0
5264,Column_5264,kl k,0
5265,Column_5265,kl ks,0
5266,Column_5266,kl ks ,0
5267,Column_5267,kl ks e,0
5268,Column_5268,kl ks ec,0
5269,Column_5269,kl m,0
5270,Column_5270,kl mi,0
5271,Column_5271,kl mit,0
5272,Column_5272,kl mitt,0
5273,Column_5273,kl mitte,0
5294,Column_5294,klappe,0
5295,Column_5295,klappe ,0
5296,Column_5296,klappe a,0
5297,Column_5297,klappe s,0
5321,Column_5321,kopfstu,0
5322,Column_5322,kopfstue,0
5323,Column_5323,kopfstut,0
5324,Column_5324,kot,0
5325,Column_5325,kota,0
5326,Column_5326,kra,0
5327,Column_5327,krau,0
5328,Column_5328,kraum,0
5329,Column_5329,kraum ,0
5330,Column_5330,kraum c,0
5331,Column_5331,kraum ch,0
5332,Column_5332,kraum h,0
5333,Column_5333,kraum hi,0
5334,Column_5334,kraum s,0
5335,Column_5335,kraum sa,0
5320,Column_5320,kopfst h,0
5319,Column_5319,kopfst ,0
5318,Column_5318,kopfst,0
5306,Column_5306,kleidun,0
5298,Column_5298,klappe u,0
5299,Column_5299,klappk,0
5300,Column_5300,klappko,0
5301,Column_5301,klappkop,0
5304,Column_5304,kleid,0
5305,Column_5305,kleidu,0
5307,Column_5307,kleidung,0
5314,Column_5314,klima,0
5308,Column_5308,kleis,0
5309,Column_5309,kleist,0
5310,Column_5310,kleiste,0
5311,Column_5311,kleiste ,0
5312,Column_5312,kli,0
5313,Column_5313,klim,0
5727,Column_5727,lech,0
5728,Column_5728,led,0
5729,Column_5729,lede,0
6132,Column_6132,mu i,0
6134,Column_6134,mu isp,0
6135,Column_6135,mu isp ,0
6136,Column_6136,mu isp e,0
6137,Column_6137,mu isp f,0
6138,Column_6138,mu isp k,0
6139,Column_6139,mu isp m,0
6140,Column_6140,n b,0
6141,Column_6141,n ba,0
6142,Column_6142,n bas,0
6143,Column_6143,n basi,0
6144,Column_6144,n basis,0
6145,Column_6145,n basis ,0
6146,Column_6146,n be,0
6147,Column_6147,n bev,0
6148,Column_6148,n bf,0
6133,Column_6133,mu is,0
6131,Column_6131,mu ,0
6150,Column_6150,n bfs ,0
6130,Column_6130,msp lci,0
6115,Column_6115,mpa lci,0
6116,Column_6116,msl,0
6117,Column_6117,msle,0
6118,Column_6118,msleu,0
6119,Column_6119,msleuc,0
6120,Column_6120,msleuch,0
6121,Column_6121,msleucht,0
6122,Column_6122,msp,0
6123,Column_6123,msp ,0
6124,Column_6124,msp d,0
6125,Column_6125,msp da,0
6126,Column_6126,msp dar,0
6127,Column_6127,msp dark,0
6128,Column_6128,msp l,0
6129,Column_6129,msp lc,0
6149,Column_6149,n bfs,0
6151,Column_6151,n bfs r,0
5730,Column_5730,leder,0
6171,Column_6171,n fl ec,0
6173,Column_6173,n fli,0
6174,Column_6174,n flip,0
6175,Column_6175,n fs,0
6176,Column_6176,n g,0
6177,Column_6177,n ge,0
6178,Column_6178,n gep,0
6179,Column_6179,n gepa,0
6180,Column_6180,n gepae,0
6181,Column_6181,n gepaec,0
6182,Column_6182,n gp,0
6183,Column_6183,n gpr,0
6184,Column_6184,n gpr ,0
6185,Column_6185,n gpr b,0
6186,Column_6186,n gpr ba,0
6187,Column_6187,n gpr h,0
6172,Column_6172,n fl ec ,0
6170,Column_6170,n fl e,0
6152,Column_6152,n bfs rl,0
6169,Column_6169,n fl ,0
6153,Column_6153,n d,0
6154,Column_6154,n da,0
6155,Column_6155,n dar,0
6156,Column_6156,n dark,0
6157,Column_6157,n dark ,0
6158,Column_6158,n dark s,0
6159,Column_6159,n e,0
6160,Column_6160,n ec,0
6161,Column_6161,n ece,0
6162,Column_6162,n ei,0
6163,Column_6163,n ein,0
6164,Column_6164,n einb,0
6165,Column_6165,n einbo,0
6166,Column_6166,n einbor,0
6168,Column_6168,n fl,0
6114,Column_6114,mpa lc,0
6113,Column_6113,mpa l,0
6112,Column_6112,mpa ,0
6057,Column_6057,mitte ms,0
6059,Column_6059,mitte sa,0
6060,Column_6060,mitte st,0
6061,Column_6061,mittt,0
6062,Column_6062,mittte,0
6063,Column_6063,mla,0
6064,Column_6064,mlau,0
6065,Column_6065,mlauf,0
6066,Column_6066,mlaufe,0
6067,Column_6067,mlaufen,0
6068,Column_6068,mlaufend,0
6069,Column_6069,mm ,0
6070,Column_6070,mm a,0
6071,Column_6071,mm ak,0
6072,Column_6072,mm aku,0
6073,Column_6073,mm akus,0
6058,Column_6058,mitte s,0
6056,Column_6056,mitte ma,0
6111,Column_6111,mpa,0
6055,Column_6055,mitte m,0
6040,Column_6040,mit e,0
6041,Column_6041,mit ed,0
6042,Column_6042,mit ede,0
6043,Column_6043,mit edel,0
6044,Column_6044,mitt,0
6045,Column_6045,mitte,0
6046,Column_6046,mitte ,0
6047,Column_6047,mitte b,0
6048,Column_6048,mitte ba,0
6049,Column_6049,mitte be,0
6050,Column_6050,mitte k,0
6051,Column_6051,mitte kc,0
6052,Column_6052,mitte ku,0
6053,Column_6053,mitte l,0
6054,Column_6054,mitte le,0
6074,Column_6074,mm akust,0
6075,Column_6075,mme,0
6076,Column_6076,mmel,0
6077,Column_6077,mmel ,0
6096,Column_6096,mmel us ,0
6097,Column_6097,mn ,0
6098,Column_6098,mn f,0
6099,Column_6099,mn fl,0
6100,Column_6100,mn fl ,0
6101,Column_6101,mn fl e,0
6102,Column_6102,mn fl ec,0
6103,Column_6103,mod,0
6104,Column_6104,mode,0
6105,Column_6105,model,0
6106,Column_6106,modell,0
6107,Column_6107,modell ,0
6108,Column_6108,modell h,0
6109,Column_6109,modu,0
6110,Column_6110,modul,0
6095,Column_6095,mmel us,0
6094,Column_6094,mmel u,0
6093,Column_6093,mmel sky,0
6084,Column_6084,mmel p,0
6078,Column_6078,mmel e,0
6079,Column_6079,mmel ec,0
6080,Column_6080,mmel ece,0
6081,Column_6081,mmel n,0
6082,Column_6082,mmel nd,0
6083,Column_6083,mmel nd ,0
6085,Column_6085,mmel pd,0
6092,Column_6092,mmel sk,0
6086,Column_6086,mmel pd ,0
6087,Column_6087,mmel s,0
6088,Column_6088,mmel sc,0
6089,Column_6089,mmel sch,0
6090,Column_6090,mmel sh,0
6091,Column_6091,mmel shd,0
6188,Column_6188,n gpr hy,0
6189,Column_6189,n gpr s,0
6190,Column_6190,n gpr si,0
6287,Column_6287,n schli,0
6289,Column_6289,n sp,0
6290,Column_6290,n sr,0
6291,Column_6291,n st,0
6292,Column_6292,n sto,0
6293,Column_6293,n stof,0
6294,Column_6294,n stoff,0
6295,Column_6295,n stoff ,0
6296,Column_6296,n sw,0
6297,Column_6297,n sw ,0
6298,Column_6298,n sw m,0
6299,Column_6299,n sw ma,0
6300,Column_6300,n sw mat,0
6301,Column_6301,n t,0
6302,Column_6302,n th,0
6303,Column_6303,n th ,0
6288,Column_6288,n schlie,0
6286,Column_6286,n schl,0
6265,Column_6265,n notra,0
6285,Column_6285,n sch,0
6267,Column_6267,n o,0
6268,Column_6268,n ob,0
6269,Column_6269,n obe,0
6270,Column_6270,n oben,0
6271,Column_6271,n p,0
6272,Column_6272,n pa,0
6273,Column_6273,n pa ,0
6274,Column_6274,n pa b,0
6275,Column_6275,n pa be,0
6276,Column_6276,n pa bev,0
6280,Column_6280,n r,0
6281,Column_6281,n rl,0
6282,Column_6282,n s,0
6283,Column_6283,n sa,0
6284,Column_6284,n sc,0
6304,Column_6304,n th s,0
6305,Column_6305,n th ss,0
6306,Column_6306,n th ssr,0
6307,Column_6307,n tu,0
6326,Column_6326,n vo,0
6327,Column_6327,n vor,0
6328,Column_6328,n vorn,0
6329,Column_6329,n vorne,0
6330,Column_6330,n vorne ,0
6331,Column_6331,nah,0
6332,Column_6332,nahm,0
6333,Column_6333,nahme,0
6334,Column_6334,nahme ,0
6335,Column_6335,nahme e,0
6336,Column_6336,nahme ei,0
6337,Column_6337,nal,0
6338,Column_6338,nan,0
6339,Column_6339,nanb,0
6340,Column_6340,nanba,0
6325,Column_6325,n v,0
6324,Column_6324,n us,0
6323,Column_6323,n unten ,0
6314,Column_6314,n tv ,0
6308,Column_6308,n tue,0
6309,Column_6309,n tuer,0
6310,Column_6310,n tuer ,0
6311,Column_6311,n tuer h,0
6312,Column_6312,n tuer v,0
6313,Column_6313,n tv,0
6315,Column_6315,n tv b,0
6322,Column_6322,n unten,0
6316,Column_6316,n tv br,0
6317,Column_6317,n tv bra,0
6318,Column_6318,n u,0
6319,Column_6319,n un,0
6320,Column_6320,n unt,0
6321,Column_6321,n unte,0
6266,Column_6266,n notrad,0
6264,Column_6264,n notr,0
6191,Column_6191,n gr,0
6209,Column_6209,n hy,0
6211,Column_6211,n hybr,0
7317,Column_7317,r ab,0
6213,Column_6213,n hybrid,0
6214,Column_6214,n i,0
6215,Column_6215,n ic,0
6216,Column_6216,n ice,0
6217,Column_6217,n l,0
6218,Column_6218,n la,0
6219,Column_6219,n lab,0
6220,Column_6220,n labe,0
6221,Column_6221,n label,0
6222,Column_6222,n lc,0
6223,Column_6223,n lci,0
6224,Column_6224,n li,0
6225,Column_6225,n lin,0
6210,Column_6210,n hyb,0
6208,Column_6208,n hkl,0
6263,Column_6263,n not,0
6207,Column_6207,n hk,0
6192,Column_6192,n gra,0
6193,Column_6193,n grad,0
6194,Column_6194,n h,0
6195,Column_6195,n hi,0
6196,Column_6196,n hi ,0
6197,Column_6197,n hi s,0
6198,Column_6198,n hi sa,0
6199,Column_6199,n hig,0
6200,Column_6200,n high,0
6201,Column_6201,n high ,0
6202,Column_6202,n high z,0
6203,Column_6203,n hin,0
6204,Column_6204,n hint,0
6205,Column_6205,n hinte,0
6206,Column_6206,n hinten,0
6226,Column_6226,n line,0
6227,Column_6227,n line ,0
6228,Column_6228,n line l,0
6229,Column_6229,n lu,0
6248,Column_6248,n mitte ,0
6249,Column_6249,n mp,0
6250,Column_6250,n mpa,0
6251,Column_6251,n mpa ,0
6252,Column_6252,n mpa l,0
6253,Column_6253,n mpa lc,0
6254,Column_6254,n ms,0
6255,Column_6255,n msp,0
6256,Column_6256,n msp ,0
6257,Column_6257,n msp d,0
6258,Column_6258,n msp da,0
6259,Column_6259,n msp l,0
6260,Column_6260,n msp lc,0
6261,Column_6261,n n,0
6262,Column_6262,n no,0
6247,Column_6247,n mitte,0
6246,Column_6246,n mitt,0
6245,Column_6245,n mit,0
6236,Column_6236,n luxl ,0
6230,Column_6230,n luf,0
6231,Column_6231,n luft,0
6232,Column_6232,n luftk,0
6233,Column_6233,n luftka,0
6234,Column_6234,n lux,0
6235,Column_6235,n luxl,0
6237,Column_6237,n luxl a,0
6244,Column_6244,n mi,0
6238,Column_6238,n m,0
6239,Column_6239,n ma,0
6240,Column_6240,n mat,0
6241,Column_6241,n mate,0
6242,Column_6242,n mater,0
6243,Column_6243,n materi,0
6039,Column_6039,mit buty,0
6038,Column_6038,mit but,0
6037,Column_6037,mit bu,0
5829,Column_5829,lev,0
5831,Column_5831,lies,0
5832,Column_5832,liess,0
5833,Column_5833,liessb,0
5834,Column_5834,liessbl,0
5835,Column_5835,liessble,0
5836,Column_5836,lim,0
5837,Column_5837,lima,0
5838,Column_5838,lin,0
5839,Column_5839,line,0
5840,Column_5840,line ,0
5841,Column_5841,line l,0
5842,Column_5842,line lc,0
5843,Column_5843,line lci,0
5844,Column_5844,lip,0
5845,Column_5845,lip ,0
5830,Column_5830,lie,0
5828,Column_5828,leuchte ,0
5810,Column_5810,ler mit,0
5827,Column_5827,leuchte,0
5812,Column_5812,ler o,0
5813,Column_5813,ler ob,0
5814,Column_5814,ler obe,0
5815,Column_5815,ler ober,0
5816,Column_5816,lerb,0
5817,Column_5817,lerbl,0
5818,Column_5818,lerbla,0
5819,Column_5819,lerblat,0
5820,Column_5820,lerblatt,0
5821,Column_5821,leu,0
5822,Column_5822,leuc,0
5823,Column_5823,leuch,0
5824,Column_5824,leucht,0
5825,Column_5825,leucht ,0
5826,Column_5826,leucht r,0
5846,Column_5846,lip d,0
5847,Column_5847,lip dw,0
5848,Column_5848,lip dwa,0
5849,Column_5849,lko,0
5868,Column_5868,lou,0
5869,Column_5869,loun,0
5870,Column_5870,loung,0
5871,Column_5871,lounge,0
5872,Column_5872,lounge ,0
5873,Column_5873,lounge d,0
5874,Column_5874,lpi,0
5875,Column_5875,lpin,0
5876,Column_5876,lpina,0
5877,Column_5877,lst,0
5878,Column_5878,lsta,0
5879,Column_5879,lstah,0
5880,Column_5880,lstahl,0
5881,Column_5881,lstahle,0
5882,Column_5882,lstahlei,0
5867,Column_5867,lnv,0
5866,Column_5866,llbar mi,0
5865,Column_5865,llbar m,0
5856,Column_5856,ll h,0
5850,Column_5850,lkop,0
5851,Column_5851,lkopf,0
5852,Column_5852,lkopfs,0
5853,Column_5853,lkopfst,0
5854,Column_5854,lkopfst ,0
5855,Column_5855,ll ,0
5857,Column_5857,ll he,0
5864,Column_5864,llbar ,0
5858,Column_5858,ll hec,0
5859,Column_5859,ll heck,0
5860,Column_5860,ll hecks,0
5861,Column_5861,llb,0
5862,Column_5862,llba,0
5863,Column_5863,llbar,0
5811,Column_5811,ler mitt,0
5809,Column_5809,ler mi,0
5884,Column_5884,lteg,0
5749,Column_5749,leinle,0
5751,Column_5751,leinlege,0
5752,Column_5752,leis,0
5753,Column_5753,leist,0
5754,Column_5754,leiste,0
5756,Column_5756,leiste e,0
5757,Column_5757,lek,0
5758,Column_5758,lekt,0
5759,Column_5759,lektr,0
5760,Column_5760,lektr ,0
5761,Column_5761,lektr l,0
5762,Column_5762,lektr la,0
5763,Column_5763,lektri,0
5764,Column_5764,lektrif,0
5765,Column_5765,lektrif ,0
5766,Column_5766,len,0
5750,Column_5750,leinleg,0
5748,Column_5748,leinl,0
5808,Column_5808,ler m,0
5747,Column_5747,lein,0
5731,Column_5731,leg,0
5732,Column_5732,lege,0
5733,Column_5733,legeb,0
5734,Column_5734,legebo,0
5735,Column_5735,legebod,0
5736,Column_5736,legebode,0
5737,Column_5737,leger,0
5738,Column_5738,leger ,0
5739,Column_5739,leger a,0
5740,Column_5740,leger au,0
5742,Column_5742,leid,0
5743,Column_5743,leidu,0
5744,Column_5744,leidun,0
5745,Column_5745,leidung,0
5746,Column_5746,leidung ,0
5770,Column_5770,lende a,0
5771,Column_5771,lende au,0
5772,Column_5772,lende b,0
5773,Column_5773,lende ba,0
5793,Column_5793,lende tv,0
5794,Column_5794,lende u,0
5795,Column_5795,lende us,0
5796,Column_5796,lende v,0
5797,Column_5797,lende ve,0
5798,Column_5798,ler,0
5799,Column_5799,ler ,0
5800,Column_5800,ler c,0
5801,Column_5801,ler cf,0
5802,Column_5802,ler cfk,0
5803,Column_5803,ler cn,0
5804,Column_5804,ler h,0
5805,Column_5805,ler hk,0
5806,Column_5806,ler hkl,0
5807,Column_5807,ler hkl ,0
5792,Column_5792,lende t,0
5791,Column_5791,lende st,0
5790,Column_5790,lende sp,0
5780,Column_5780,lende hb,0
5774,Column_5774,lende c,0
5775,Column_5775,lende ch,0
5776,Column_5776,lende e,0
5777,Column_5777,lende ec,0
5778,Column_5778,lende el,0
5779,Column_5779,lende h,0
5781,Column_5781,lende he,0
5788,Column_5788,lende s,0
5782,Column_5782,lende l,0
5783,Column_5783,lende la,0
5784,Column_5784,lende p,0
5785,Column_5785,lende pv,0
5786,Column_5786,lende r,0
5787,Column_5787,lende re,0
5883,Column_5883,lte,0
5885,Column_5885,ltegr,0
6036,Column_6036,mit b,0
5980,Column_5980,mel p,0
5982,Column_5982,mel pd ,0
5983,Column_5983,mel pd e,0
5984,Column_5984,mel pd u,0
5985,Column_5985,mel s,0
5986,Column_5986,mel sc,0
5987,Column_5987,mel sch,0
5988,Column_5988,mel schw,0
5989,Column_5989,mel sh,0
5990,Column_5990,mel shd,0
5991,Column_5991,mel shd ,0
5992,Column_5992,mel sk,0
5993,Column_5993,mel sky,0
5994,Column_5994,mel sky ,0
5995,Column_5995,mel skyr,0
5996,Column_5996,mel u,0
5981,Column_5981,mel pd,0
5979,Column_5979,mel nd u,0
5961,Column_5961,mbiert,0
5978,Column_5978,mel nd e,0
5963,Column_5963,me e,0
5964,Column_5964,me ei,0
5965,Column_5965,me ein,0
5966,Column_5966,me einl,0
5967,Column_5967,me einle,0
5968,Column_5968,mel,0
5969,Column_5969,mel ,0
5970,Column_5970,mel e,0
5971,Column_5971,mel ec,0
5972,Column_5972,mel ece,0
5973,Column_5973,mel ece ,0
5974,Column_5974,mel n,0
5975,Column_5975,mel nd,0
5976,Column_5976,mel nd ,0
5977,Column_5977,mel nd b,0
5997,Column_5997,mel us,0
5998,Column_5998,mel us ,0
5999,Column_5999,mel us s,0
6001,Column_6001,men ,0
6020,Column_6020,men v,0
6021,Column_6021,men vo,0
6022,Column_6022,men vor,0
6023,Column_6023,men vorn,0
6024,Column_6024,mi ,0
6025,Column_6025,mi k,0
6026,Column_6026,mi ku,0
6027,Column_6027,mi kul,0
6028,Column_6028,mi kule,0
6029,Column_6029,mi s,0
6030,Column_6030,mi st,0
6031,Column_6031,mi sto,0
6032,Column_6032,mi stof,0
6033,Column_6033,mi stoff,0
6035,Column_6035,mit ,0
6019,Column_6019,men tv b,0
6018,Column_6018,men tv ,0
6017,Column_6017,men tv,0
6008,Column_6008,men hin,0
6002,Column_6002,men b,0
6003,Column_6003,men ba,0
6004,Column_6004,men bas,0
6005,Column_6005,men basi,0
6006,Column_6006,men h,0
6007,Column_6007,men hi,0
6009,Column_6009,men hint,0
6016,Column_6016,men tuer,0
6010,Column_6010,men t,0
6011,Column_6011,men th,0
6012,Column_6012,men th ,0
6013,Column_6013,men th s,0
6014,Column_6014,men tu,0
6015,Column_6015,men tue,0
5962,Column_5962,me ,0
5960,Column_5960,mbier,0
5886,Column_5886,ltegri,0
5905,Column_5905,luft,0
5907,Column_5907,luftka,0
5908,Column_5908,luftkan,0
5909,Column_5909,luftkana,0
5910,Column_5910,lux,0
5911,Column_5911,luxl,0
5912,Column_5912,luxl ,0
5913,Column_5913,luxl a,0
5914,Column_5914,luxl al,0
5915,Column_5915,luxl alp,0
5916,Column_5916,m a,0
5917,Column_5917,m ak,0
5918,Column_5918,m aku,0
5919,Column_5919,m akus,0
5920,Column_5920,m akust,0
5921,Column_5921,m akusti,0
5906,Column_5906,luftk,0
5904,Column_5904,luf,0
5959,Column_5959,mbie,0
5903,Column_5903,lu vrede,0
5887,Column_5887,ltegrif,0
5888,Column_5888,ltegriff,0
5889,Column_5889,lter,0
5890,Column_5890,lter ,0
5891,Column_5891,lter h,0
5892,Column_5892,lter ha,0
5893,Column_5893,lter hal,0
5895,Column_5895,lu v,0
5896,Column_5896,lu ve,0
5897,Column_5897,lu ver,0
5898,Column_5898,lu verd,0
5899,Column_5899,lu verde,0
5900,Column_5900,lu vr,0
5901,Column_5901,lu vre,0
5902,Column_5902,lu vred,0
5922,Column_5922,m c,0
5923,Column_5923,m ch,0
5924,Column_5924,m chn,0
5925,Column_5925,m d,0
5944,Column_5944,man flip,0
5945,Column_5945,mat,0
5946,Column_5946,mate,0
5947,Column_5947,mater,0
5948,Column_5948,materi,0
5949,Column_5949,materia,0
5950,Column_5950,material,0
5951,Column_5951,matt,0
5952,Column_5952,mb ,0
5953,Column_5953,mb f,0
5954,Column_5954,mb fa,0
5955,Column_5955,mb fa ,0
5956,Column_5956,mb fa h,0
5957,Column_5957,mb fa hu,0
5958,Column_5958,mbi,0
5943,Column_5943,man fli,0
5942,Column_5942,man fl,0
5941,Column_5941,man f,0
5932,Column_5932,m hi,0
5926,Column_5926,m da,0
5927,Column_5927,m dac,0
5928,Column_5928,m dach,0
5929,Column_5929,m dacha,0
5930,Column_5930,m dachau,0
5931,Column_5931,m h,0
5933,Column_5933,m s,0
5940,Column_5940,man ,0
5934,Column_5934,m sa,0
5935,Column_5935,m v,0
5936,Column_5936,m vo,0
5937,Column_5937,m vor,0
5938,Column_5938,m vorn,0
5939,Column_5939,man,0
7316,Column_7316,r a,0
7472,Column_7472,raum h,0
7318,Column_7318,r abl,0
8955,Column_8955,tz mate,0
8957,Column_8957,tz p,0
8958,Column_8958,tz ph,0
8959,Column_8959,tz phe,0
8960,Column_8960,tz phev,0
8961,Column_8961,tz phev ,0
8962,Column_8962,tz s,0
8963,Column_8963,tz sr,0
8964,Column_8964,tz sr ,0
8965,Column_8965,tz sr b,0
8966,Column_8966,tz sr ba,0
8968,Column_8968,tz th,0
8969,Column_8969,tz tu,0
8970,Column_8970,tz tue,0
8971,Column_8971,tz tuer,0
8972,Column_8972,tz tuer ,0
8956,Column_8956,tz mater,0
8954,Column_8954,tz mat,0
9012,Column_9012,u isp ,0
8953,Column_8953,tz ma,0
8938,Column_8938,tz ab,0
8939,Column_8939,tz abd,0
8940,Column_8940,tz abdi,0
8941,Column_8941,tz abdic,0
8942,Column_8942,tz h,0
8943,Column_8943,tz hi,0
8944,Column_8944,tz hi ,0
8945,Column_8945,tz hi b,0
8946,Column_8946,tz hi ba,0
8947,Column_8947,tz hi t,0
8948,Column_8948,tz hi to,0
8949,Column_8949,tz hin,0
8950,Column_8950,tz hint,0
8951,Column_8951,tz hinte,0
8952,Column_8952,tz m,0
8973,Column_8973,tz tv,0
8974,Column_8974,tze,0
8976,Column_8976,tze h,0
8977,Column_8977,tze hi,0
8996,Column_8996,tzer,0
8997,Column_8997,tzk,0
8998,Column_8998,tzki,0
8999,Column_8999,tzkis,0
9000,Column_9000,tzkiss,0
9001,Column_9001,tzkisse,0
9002,Column_9002,tzkissen,0
9003,Column_9003,tzt,0
9004,Column_9004,tzte,0
9005,Column_9005,tzte ,0
9006,Column_9006,tzte b,0
9007,Column_9007,tzte br,0
9008,Column_9008,tzte bre,0
9009,Column_9009,u i,0
9010,Column_9010,u is,0
8995,Column_8995,tze sr m,0
8994,Column_8994,tze sr ,0
8993,Column_8993,tze sr,0
8984,Column_8984,tze mit,0
8978,Column_8978,tze hi ,0
8979,Column_8979,tze hi m,0
8980,Column_8980,tze hin,0
